16710218,26212.76472902298,208407.14804001624,527280.8829914052
16699796,12768.587468624115,0,619162.5711255985
16719878,172.36816692352295,65179.33227757509,91238.30343813627
16719878,0.4747748374938965,18518.212255336613,91238.30343813627
16719132,27005.640481948853,3001497.797295795,3059497.047422615
16719058,23.4680597782135,92242.82587197622,2252628.824881194
16719058,4228.7239401340485,2202928.4806336034,2252628.824881194
16718715,484.1794400215149,271349.9526393243,273081.03848504194
11450530,919.3852248191833,4416428.231434916,8297057.201767501
11450530,1498.8815701007843,4546319.715458804,8297057.201767501
16706822,26078.800807237625,17721955.160730053,205373807.15699437
14930144,16385.028070926666,5113107.537887394,5315434.734778089
14930144,110.30108952522278,6873.596335285651,5315434.734778089
16667277,268.2626996040344,66943.71655807822,137872.20749588075
16667277,982.2241649627686,129650.41566144815,137872.20749588075
12971430,1777.8109095096588,84759.53186937276,141749.76270286337
12971430,0.9243924617767334,3898.131270358066,141749.76270286337
15457062,48237.36761212349,1335803.3109692754,5381724.919074174
12971430,152.72413635253906,16136.485726022776,141749.76270286337
12971430,224.5952730178833,60063.79631856719,141749.76270286337
12971430,1197.1677207946777,60063.79631856719,141749.76270286337
12971430,1043.7868428230286,60063.79631856719,141749.76270286337
12971430,1264.23388671875,60063.79631856719,141749.76270286337
14529066,21.61625576019287,5799.001071201807,137872.20749588075
12971430,36.53335952758789,7013.391911394467,141749.76270286337
16707597,21627.146497488022,256938.5372751377,559439.716963901
16707597,550.8096771240234,201591.66752664853,559439.716963901
16707597,1698.7303957939148,116393.94838051323,559439.716963901
14529066,296.10179328918457,115251.5267150921,137872.20749588075
14529066,301.3093910217285,115536.28239086852,137872.20749588075
16707597,5881.603793621063,402188.0765863068,559439.716963901
14529066,322.6351411342621,115536.28239086852,137872.20749588075
14529066,314.8020842075348,115536.28239086852,137872.20749588075
14529066,305.7793664932251,115827.01187336877,137872.20749588075
16706387,46915.92597365379,722128.6246472198,749562.9079324495
16706397,26249.849787712097,1451324.7375018282,2002152.411622097
12971430,124.87821769714355,24221.00761377125,141749.76270286337
12971430,1038.6962151527405,38299.26310740682,141749.76270286337
12971430,112.50114870071411,16136.485726022776,141749.76270286337
12971430,5954.775665521622,140088.18573121258,141749.76270286337
12971430,1552.8694508075714,80840.56665912001,141749.76270286337
14529066,22.458402633666992,23287.63194889473,137872.20749588075
14529066,403.24619913101196,131034.66253631124,137872.20749588075
14529066,347.2474226951599,115827.01187336877,137872.20749588075
14529066,407.6542088985443,136985.33796188614,137872.20749588075
16705625,21084.574100255966,310413.6302144221,1128293.756334415
16705625,21186.161774158478,425462.376802582,1128293.756334415
16705625,572.1304354667664,1018958.1394890888,1128293.756334415
8448114,293.7304103374481,96652.6071602236,114982.64703524625
16704111,5298.342235803604,217676.28179468494,226882.65727742534
14529066,301.67084884643555,115536.28239086852,137872.20749588075
14529066,301.27481746673584,115536.28239086852,137872.20749588075
14529066,301.1339519023895,115536.28239086852,137872.20749588075
14529066,432.48027086257935,136113.30443665053,137872.20749588075
14529066,424.4197926521301,136113.30443665053,137872.20749588075
12971430,114.07691669464111,16136.485726022776,141749.76270286337
12971430,3203.100338459015,137361.92897789073,141749.76270286337
14529066,310.64442801475525,115647.15058939798,137872.20749588075
14529066,6.3524651527404785,1491.6280052109628,137872.20749588075
14529066,301.1881437301636,115536.28239086852,137872.20749588075
14529066,16.658949375152588,14181.053686258549,137872.20749588075
14529066,23.05838131904602,25781.734441419296,137872.20749588075
14529066,73.46205854415894,24949.110720496647,137872.20749588075
14529066,299.8702299594879,115536.28239086852,137872.20749588075
14529066,301.85168719291687,115742.54307599747,137872.20749588075
14529066,8.937575101852417,10115.993244529403,137872.20749588075
14529066,20.320040702819824,19979.836811636174,137872.20749588075
14529066,14.991875886917114,11719.165277507633,137872.20749588075
14529066,16.819186449050903,15008.53874684868,137872.20749588075
14529066,19.655235528945923,18321.334529527998,137872.20749588075
14529066,301.72032833099365,115536.28239086852,137872.20749588075
14529066,299.2509174346924,115536.28239086852,137872.20749588075
14529066,301.57470083236694,115536.28239086852,137872.20749588075
14529066,301.7056128978729,115536.28239086852,137872.20749588075
14529066,302.74598360061646,115536.28239086852,137872.20749588075
14529066,301.27174949645996,115536.28239086852,137872.20749588075
14529066,300.8463785648346,115536.28239086852,137872.20749588075
14529066,300.91338896751404,115536.28239086852,137872.20749588075
14529066,298.32505464553833,115251.5267150921,137872.20749588075
14529066,304.41889548301697,115647.15058939798,137872.20749588075
14529066,304.8550443649292,115742.54307599747,137872.20749588075
12971430,1146.972751379013,83785.31479168404,141749.76270286337
16696645,27.913872480392456,65835.39118938816,70884.09021847775
12971430,321.3626039028168,34626.54171173856,141749.76270286337
12971430,134.41109490394592,25141.877243776657,141749.76270286337
16696645,30.35146188735962,65835.39118938816,70884.09021847775
12971430,434.9670572280884,34626.54171173856,141749.76270286337
16696645,447.307984828949,65906.09636927271,70884.09021847775
16696645,0.5694963932037354,46959.59223217871,70884.09021847775
12971430,1.0267648696899414,20759.5256440753,141749.76270286337
12971430,822.8505048751831,79663.02065060075,141749.76270286337
14529066,336.14857006073,115647.15058939798,137872.20749588075
14529066,342.6289846897125,115536.28239086852,137872.20749588075
14529066,342.74712920188904,115647.15058939798,137872.20749588075
14529066,335.26622462272644,115405.50067670937,137872.20749588075
14529066,338.09969902038574,115827.01187336877,137872.20749588075
16696645,215.37265062332153,19174.97102113213,70884.09021847775
