5213547,0
14742326,0.10855294487254928
16677721,0
15676969,0.031972244696437016
16696645,0.011231967463521387
15556180,0.11679907704575467
16640568,0.001774538590707436
16485533,0
16719878,0.0026445218277086602
124864,0
6145429,0.0011585631799739388
11510951,0.0502258851544875
5213547,0
14742326,0.10855294487254928
16677721,0
15676969,0.031972244696437016
16696645,0.011231967463521387
15556180,0.11679907704575467
16640568,0.001774538590707436
16485533,0
16719878,0.0026445218277086602
124864,0
6145429,0.0011585631799739388
11510951,0.0502258851544875
15485712,0.07610783673920832
16710218,0.12577670667989693
16706389,0
10652837,0.16337089638740576
8070778,0
14730675,0.030516624462622582
14947024,0.4519264597495597
16706387,0.06496893264212251
8265107,0
14804236,0
11450530,0.014961583955886853
15016830,0.04884123293951481
15457062,0.017103005616222543
16636698,0
121864,0
633337,0
16713087,0
131622,0
16667277,0.007575943046165144
16659578,0.02350628400031418
15067814,0
11515897,0
16699796,0
7504015,0
7833973,0
14801108,0
16598639,0.07697308925307221
14280449,0.005670614557205935
16607536,0.007174096288082726
16659122,0.04173395870596713
15141490,0.11788549011645738
10657196,0.13405061210200384
14668405,0
15714534,0.013005010698889988
14355853,0.006109725234727193
16660913,0.13572535366804153
12179359,0.0346409548448368
15488966,0.07965291482542775
11616717,0.004170981698053796
11411433,0
16719058,0.0019195920236674178
15683229,0
16704111,0.02434046645835796
15177641,0.12333718243781003
5859841,0
16707597,0.014594662518367815
16706822,0.001471553255310421
10442266,0.05908860462273681
16535746,0.015559664026720378
16705625,0.05885987105444728
14855740,0
15623991,0.29319284555442193
16677714,0.006490858315555043
9210587,0.12940279031218346
15072055,0
462753,0.004984051898430394
16722861,0
439860,0
9044537,0
459118,0
11316026,0.004688610633547749
464004,0
14529066,0.002607957965764746
14930144,0.009625792911310006
432954,0
16719132,0.008997388072808062
14916246,0.005354319578635701
6198463,0
10419837,0
16537950,0.01793237514240219
8448114,0.003039032458281476
16677869,0.015580046330414038
9494467,0
16705509,0
16659592,0.002182276383092507
11509087,0
12971430,0.017621116712404163
11270866,0
15024536,0.057256354879591034
10540592,0.02404743391473003
8164685,0
16675147,0.08700239117522515
15487669,0.13053081274233885
8256598,0.0066052618993549285
10644578,0
8089662,0.0027441146113157773
14682514,0.14600761440057541
16706397,0.018086820343802643
6021633,0
10524569,0
16633845,0
16718715,0.001784335819159259
8263303,0
10528552,0
9651334,0.023956749583022
14964556,0
16386379,0.058439281988021806
16609324,0.20593685109836798
14351978,0.040016035750668096
15486835,0.5312889814280262
11288376,0.09352410522219082
16675891,3.1361267073702237
8819876,0
15012103,0.22465280727254808
5213547,0
14742326,0.10855294487254928
16677721,0
15676969,0.031972244696437016
16696645,0.011231967463521387
15556180,0.11679907704575467
16640568,0.001774538590707436
16485533,0
16719878,0.0026445218277086602
124864,0
6145429,0.0011585631799739388
11510951,0.0502258851544875
15485712,0.07610783673920832
16710218,0.12577670667989693
16706389,0
10652837,0.16337089638740576
8070778,0
14730675,0.030516624462622582
14947024,0.4519264597495597
16706387,0.06496893264212251
8265107,0
14804236,0
11450530,0.014961583955886853
15016830,0.04884123293951481
15457062,0.017103005616222543
16636698,0
121864,0
633337,0
16713087,0
131622,0
16667277,0.007575943046165144
16659578,0.02350628400031418
15067814,0
11515897,0
16699796,0
7504015,0
7833973,0
14801108,0
16598639,0.07697308925307221
14280449,0.005670614557205935
16607536,0.007174096288082726
16659122,0.04173395870596713
15141490,0.11788549011645738
10657196,0.13405061210200384
14668405,0
